antecedents;consequents;antecedent support;consequent support;support;confidence;lift;representativity;leverage;conviction;zhangs_metric;jaccard;certainty;kulczynski;complexidade
frozenset({'TV', 'Celular_Net'});frozenset({'Internet'});0.6643680894067293;0.8022430943605596;0.6610391154440614;0.9949892627057981;1.2402590557652227;1.0;0.1280544036039939;39.46662816832823;0.5771704846537221;0.8205834604220987;0.9746621374459727;0.9094889009769667;3
frozenset({'Internet'});frozenset({'TV', 'Celular_Net'});0.8022430943605596;0.6643680894067293;0.6610391154440614;0.8239885392481351;1.2402590557652227;1.0;0.1280544036039939;1.90687532027493;0.9795705079223194;0.8205834604220987;0.4755818645469586;0.9094889009769667;3
frozenset({'Alta_Escol', 'Alta_Renda'});frozenset({'TV', 'Internet'});0.1956564815915666;0.7336028217017397;0.17798121507549639;0.9096617378975087;1.2399921469595288;1.0;0.03444706809568862;2.948885357081866;0.24062266344979197;0.23690457350846655;0.6608888176685268;0.5761371192863914;4
frozenset({'Celular_Net', 'Urbano'});frozenset({'Internet'});0.5806681726310784;0.8022430943605596;0.5774580905956486;0.9944717444717445;1.2396139667171628;1.0;0.1116210589874006;35.77202693122319;0.46096488286280485;0.7169356425900412;0.9720451960431921;0.857138060646681;3
frozenset({'Internet'});frozenset({'Celular_Net', 'Urbano'});0.8022430943605596;0.5806681726310784;0.5774580905956486;0.7198043768216174;1.2396139667171628;1.0;0.1116210589874006;1.4965680855834063;0.977448782679627;0.7169356425900412;0.33180454024571115;0.857138060646681;3
frozenset({'TV', 'Celular_Net', 'Urbano', 'Radio'});frozenset({'Internet'});0.17972496334165577;0.8022430943605596;0.17869456663892522;0.9942668136714443;1.239358519457173;1.0;0.03451145591387714;34.493367964417736;0.23544660820616192;0.22245794069761704;0.9710089197137384;0.6085052390740268;5
frozenset({'Internet'});frozenset({'Celular_Net'});0.8022430943605596;0.7182657630880197;0.7139460230650339;0.8899372622634985;1.239008328111612;1.0;0.13772227471205234;2.5597603939897735;0.975454800803383;0.8851709905660377;0.6093384356020335;0.9419615686731307;2
frozenset({'Celular_Net'});frozenset({'Internet'});0.7182657630880197;0.8022430943605596;0.7139460230650339;0.993985875082763;1.2390083281116118;1.0;0.13772227471205234;32.88207484228558;0.684698193277378;0.8851709905660377;0.9695882937802324;0.9419615686731307;2
frozenset({'TV', 'Radio', 'Celular_Net'});frozenset({'Internet'});0.22926326635754765;0.8022430943605596;0.22779693258827727;0.9936041486603285;1.2385325042308981;1.0;0.043872060362389054;30.919559435788656;0.24988149795883435;0.2834319526627219;0.967658012654523;0.6387770780351487;4
frozenset({'Celular_Net', 'Urbano', 'Radio'});frozenset({'Internet'});0.1889192723814053;0.8022430943605596;0.18765109182419848;0.9932871827144956;1.238137404605783;1.0;0.03609191016459448;29.45959903697571;0.2371344711516285;0.2335388409371147;0.966055206700374;0.6135976001504109;4
frozenset({'Urbano', 'Radio', 'Internet'});frozenset({'Celular_Net'});0.21111243213252487;0.7182657630880197;0.18765109182419848;0.8888680307865591;1.237519698788195;1.0;0.03601625966116273;2.5351322297806074;0.2432945615246993;0.25299209232742037;0.6055432579599443;0.5750619121048223;4
frozenset({'Celular_Net', 'Radio'});frozenset({'Internet'});0.2417072880751397;0.8022430943605596;0.2399635398089803;0.9927857025741925;1.2375123071212073;1.0;0.04605553709408103;27.411803806703446;0.2531044085016645;0.2984669985705132;0.9635193653416032;0.6459507231440345;3
frozenset({'TV', 'Alta_Escol'});frozenset({'Urbano', 'Internet'});0.49617564300717315;0.6462568858241192;0.3960686402726588;0.7982428115015974;1.2351788104875088;1.0;0.0754117144010632;1.7533110805550378;0.37791070772409174;0.5306642595444166;0.4296505559735387;0.7055542260120362;4
frozenset({'Urbano', 'Internet'});frozenset({'TV', 'Alta_Escol'});0.6462568858241192;0.49617564300717315;0.3960686402726588;0.6128656405224749;1.2351788104875088;1.0;0.0754117144010632;1.301419893787744;0.5382454433448778;0.5306642595444166;0.23160848794962713;0.7055542260120362;4
frozenset({'Alta_Renda', 'Urbano'});frozenset({'Celular_Net', 'Internet'});0.23152221297507233;0.7139460230650339;0.203899655213411;0.8806915439917835;1.2335548004187995;1.0;0.03860529200864232;2.3976001911823106;0.24637635836287844;0.2749572466866182;0.5829162828407695;0.5831434406053838;4
frozenset({'Celular_Net', 'Alta_Renda', 'Alta_Escol', 'Internet'});frozenset({'TV', 'Urbano'});0.17845678278444893;0.7076447509214124;0.15566916339713865;0.8723073506551188;1.2326910494556795;1.0;0.0293851577934007;2.2895229332189206;0.22977089786931781;0.21311920134555912;0.5632277862383912;0.5461447147540827;6
frozenset({'Celular_Net', 'Alta_Renda', 'Alta_Escol'});frozenset({'TV', 'Urbano'});0.17885308920857607;0.7076447509214124;0.15582768596678953;0.8712608021271881;1.231212131500635;1.0;0.029263236202261567;2.2709109106569123;0.2286951044199265;0.2132668004556056;0.5596480710417973;0.5457334476585761;5
frozenset({'Radio', 'Internet'});frozenset({'Celular_Net'});0.27198509887845285;0.7182657630880197;0.2399635398089803;0.8822672300743114;1.2283297846206742;1.0;0.04460595521447788;2.392997608820444;0.2553332161590788;0.31982886118740755;0.5821140830588126;0.6081773139998571;3
frozenset({'Alta_Renda', 'Urbano'});frozenset({'Celular_Net'});0.23152221297507233;0.7182657630880197;0.20421670035271272;0.8820609380349196;1.2280425761109648;1.0;0.03792222137834539;2.388811918780536;0.24164131793312058;0.27390634135969805;0.5813818609417816;0.5831900364418694;3
frozenset({'Internet', 'Celular_Net', 'TV_Assinatura'});frozenset({'TV', 'Urbano'});0.1249554155272857;0.7076447509214124;0.10850869892600959;0.8683793212813193;1.2271402001507354;1.0;0.020084655028921913;2.221195422517557;0.21152886508717886;0.14985496141426302;0.5497919769406983;0.5108585674506955;5
frozenset({'TV_Assinatura', 'Celular_Net'});frozenset({'TV', 'Urbano'});0.12507430745452383;0.7076447509214124;0.10858796021083501;0.8681875792141952;1.2268692420649523;1.0;0.020079783065510337;2.2179643415673618;0.21135190734221862;0.14995621716287216;0.5491361239408686;0.5108187000013629;4
frozenset({'Alta_Escol', 'Urbano', 'Radio'});frozenset({'TV', 'Celular_Net', 'Internet'});0.1343875084215115;0.6610391154440614;0.10898426663496215;0.8109702152757299;1.226811237533123;1.0;0.020148866941274837;1.793161247315426;0.213581340370096;0.1587668148490272;0.4423256684265745;0.4879191603956587;6
frozenset({'Alta_Escol', 'Radio'});frozenset({'TV', 'Urbano', 'Internet'});0.1609796694804423;0.5931914556334958;0.11714817897198114;0.7277203348104382;1.2267882955820273;1.0;0.021656414505478533;1.4940834604129654;0.2203324830497765;0.18389946497449297;0.33069334712827925;0.46260415457785403;5
frozenset({'TV_Assinatura', 'Alta_Escol'});frozenset({'Internet'});0.10311893155788056;0.8022430943605596;0.10141481393413387;0.9834742505764796;1.2259055359776865;1.0;0.018688363193985008;11.966592290088931;0.2054636554944595;0.1261461106181603;0.9164340210012647;0.5549441598186948;3
frozenset({'Alta_Escol', 'Alta_Renda', 'Internet'});frozenset({'TV', 'Urbano'});0.18677921769111877;0.7076447509214124;0.16201006618317282;0.8673880755357521;1.2257394326833353;1.0;0.0298367332028448;2.2045924622518127;0.22646484933795666;0.22120015150695305;0.546401424697524;0.5481653639327506;5
frozenset({'Alta_Escol', 'Urbano', 'Radio'});frozenset({'TV', 'Celular_Net'});0.1343875084215115;0.6643680894067293;0.10930131177426386;0.813329401356532;1.224215031283069;1.0;0.02001853956413352;1.7979902193077106;0.2115843304465142;0.1585330804161637;0.4438234483917075;0.48892430459141323;5
frozenset({'TV_Assinatura', 'Internet'});frozenset({'TV', 'Urbano'});0.12828438948995363;0.7076447509214124;0.11100542939801054;0.8653073833796725;1.2227991266139828;1.0;0.020225654550286853;2.1705365625398803;0.20901792926032;0.1531270500765362;0.5392844252161144;0.5110867114030979;4
frozenset({'TV', 'Urbano', 'TV_Assinatura'});frozenset({'Internet'});0.11322474537312249;0.8022430943605596;0.11100542939801054;0.9803990199509977;1.22207224573549;1.0;0.020171659311690293;10.089133560926502;0.20491975961902362;0.13798709296024433;0.9008834610067181;0.5593839194009792;4
frozenset({'Alta_Renda'});frozenset({'Celular_Net', 'Internet'});0.2678635120675306;0.7139460230650339;0.23366226766535886;0.8723183902944223;1.2218268077879078;1.0;0.042422178500512664;2.240369443920552;0.24797752909255724;0.31232122046826993;0.5536450460375668;0.5998006050833755;3
frozenset({'TV_Assinatura', 'Urbano'});frozenset({'Internet'});0.1149684936392819;0.8022430943605596;0.11263028573693179;0.9796621854532919;1.2211537778759527;1.0;0.02039760564578197;9.723606495932435;0.20462810093927683;0.1399862082553443;0.8971575001088004;0.5600281978988042;3
frozenset({'TV', 'Celular_Net', 'Urbano', 'Radio'});frozenset({'Alta_Escol', 'Internet'});0.17972496334165577;0.49680973328577654;0.10898426663496215;0.6063947078280044;1.220577350241228;1.0;0.019695155532398173;1.2784133666941195;0.22031096548634466;0.19202569652957194;0.2177803940004754;0.41288146367788225;6
frozenset({'Alta_Escol', 'Radio'});frozenset({'Celular_Net', 'Urbano', 'Internet'});0.1609796694804423;0.5774580905956486;0.11346252922759878;0.7048252092565238;1.2205651297213551;1.0;0.020503516664703972;1.431497277731839;0.21537902705433729;0.18154724159797084;0.30143073580659024;0.45065569020921037;5
frozenset({'Radio', 'Internet'});frozenset({'TV', 'Celular_Net', 'Urbano'});0.27198509887845285;0.5390559980977292;0.17869456663892522;0.657001311379863;1.2187997419532481;1.0;0.032079367695291267;1.3438652018076822;0.24658927472581596;0.28258962145901223;0.255877748263097;0.49424833985402494;5
frozenset({'Alta_Escol', 'Radio'});frozenset({'Celular_Net', 'Urbano'});0.1609796694804423;0.5806681726310784;0.11389846629413863;0.707533234859675;1.2184811708445384;1.0;0.020422695786175227;1.4337759955997975;0.21370894857650324;0.18143939393939396;0.30254098055138257;0.45184196550518557;4
frozenset({'Alta_Renda'});frozenset({'Celular_Net'});0.2678635120675306;0.7182657630880197;0.2341378353743114;0.874093800858115;1.2169503904796302;1.0;0.041740645475689536;2.2376518299507335;0.24349806263980997;0.311357048748353;0.5531029507740634;0.6000352032319708;2
frozenset({'TV', 'TV_Assinatura'});frozenset({'Internet'});0.12943367811992232;0.8022430943605596;0.12630285736931796;0.9758113900796082;1.2163537423246926;1.0;0.022465582919922816;8.175620934410306;0.2043161298984161;0.15682511563822457;0.8776851314386277;0.5666242644218127;3
frozenset({'Alta_Escol'});frozenset({'TV', 'Urbano', 'Internet'});0.5489636587009076;0.5931914556334958;0.3960686402726588;0.7214842622004042;1.2162755470405398;1.0;0.07042808847797782;1.4606303671759495;0.3942429248076917;0.5308615744183575;0.31536409041430086;0.6945876682461134;4
frozenset({'TV', 'Urbano', 'Internet'});frozenset({'Alta_Escol'});0.5931914556334958;0.5489636587009076;0.3960686402726588;0.6676910742918225;1.2162755470405398;1.0;0.07042808847797782;1.3572802486057125;0.43710460080237096;0.5308615744183575;0.2632324819967979;0.6945876682461134;4
frozenset({'TV_Assinatura'});frozenset({'TV', 'Urbano'});0.13161336345262156;0.7076447509214124;0.11322474537312249;0.8602830472749172;1.2156990441245512;1.0;0.020089239574762774;2.0924822892025636;0.20431912203496255;0.15594978165938864;0.5220987029806136;0.5101426437091432;3
frozenset({'TV_Assinatura'});frozenset({'Internet'});0.13161336345262156;0.8022430943605596;0.12828438948995363;0.974706413730804;1.2149763838200551;1.0;0.02269847753452152;7.818460519387889;0.20375570865482312;0.15924632262507996;0.8720975826992741;0.5673067710604324;2
frozenset({'Alta_Escol', 'Alta_Renda'});frozenset({'TV', 'Urbano'});0.1956564815915666;0.7076447509214124;0.16787540126025444;0.8580109378164879;1.2124882389070026;1.0;0.02942011907823039;2.0589983804579;0.21787921202464167;0.2282696556555478;0.5143269613560306;0.5476210603060934;4
frozenset({'Alta_Escol'});frozenset({'Urbano', 'Internet'});0.5489636587009076;0.6462568858241192;0.42923948797210004;0.7819087496390412;1.2099039357111625;1.0;0.07446794346943686;1.6219959012129423;0.3846432863860726;0.5603787251655629;0.38347563070153784;0.7230510204318343;3
frozenset({'Urbano', 'Internet'});frozenset({'Alta_Escol'});0.6462568858241192;0.5489636587009076;0.42923948797210004;0.6641932912246274;1.2099039357111625;1.0;0.07446794346943686;1.3431427351286158;0.49043527250278873;0.5603787251655629;0.25547749033222245;0.7230510204318343;3
frozenset({'Alta_Escol', 'Radio'});frozenset({'TV', 'Celular_Net', 'Internet'});0.1609796694804423;0.6610391154440614;0.12868069591408077;0.7993599212210734;1.209247535501879;1.0;0.022266837596251837;1.6893976847438317;0.20623988422139936;0.18559588453843956;0.4080730611681683;0.4970120949031026;5
frozenset({'Celular_Net', 'Urbano', 'Radio'});frozenset({'Alta_Escol', 'Internet'});0.1889192723814053;0.49680973328577654;0.11346252922759878;0.6005873715124816;1.208888093919468;1.0;0.01960559590324984;1.2598256310014195;0.21304115335184098;0.19826869806094183;0.20623935932696308;0.41448481530314574;5
frozenset({'TV', 'Alta_Escol', 'Urbano'});frozenset({'Celular_Net', 'Internet'});0.42654460428803553;0.7139460230650339;0.3678516228748068;0.8623989593979374;1.2079329970851045;1.0;0.06332179898351525;2.07886492488254;0.3001794274671221;0.4760976610586788;0.5189682657922078;0.688818130823032;5
frozenset({'Alta_Escol', 'Radio'});frozenset({'TV', 'Celular_Net'});0.1609796694804423;0.6643680894067293;0.12915626362303334;0.8023141309699655;1.2076349598404401;1.0;0.02220650817698512;1.6978042600620988;0.20492376046485627;0.1855183013605055;0.4110039516784909;0.4983594038290534;4
frozenset({'Alta_Renda', 'Urbano'});frozenset({'TV', 'Internet'});0.23152221297507233;0.7336028217017397;0.20485079063131614;0.8847997261211914;1.2061018577719207;1.0;0.03500544190617194;2.312470008348346;0.22236508732897792;0.26944328607172646;0.5675619591216934;0.5820195486529463;4
frozenset({'TV', 'Celular_Net', 'Radio'});frozenset({'Urbano', 'Internet'});0.22926326635754765;0.6462568858241192;0.17869456663892522;0.7794295592048401;1.206067705121465;1.0;0.030531602088830906;1.6037648240654159;0.22168289683259737;0.2564408803958369;0.37646718209900637;0.5279682903646694;5
frozenset({'TV', 'Alta_Escol', 'Urbano', 'Radio'});frozenset({'Celular_Net', 'Internet'});0.12658027186620696;0.7139460230650339;0.10898426663496215;0.8609893550407012;1.205958612031197;1.0;0.0186127849375929;2.057784689933065;0.19553502262518094;0.14897881792079745;0.5140405092466075;0.5068199620055018;6
frozenset({'TV', 'Urbano', 'Alta_Escol'});frozenset({'Celular_Net'});0.42654460428803553;0.7182657630880197;0.3689612808623628;0.8650004645544922;1.2042902627512415;1.0;0.06258889517233956;2.086927454840773;0.29581272264479935;0.47555805281708124;0.5208266594603321;0.6893419890638275;4
frozenset({'TV', 'Radio', 'Internet'});frozenset({'Celular_Net', 'Urbano'});0.25569690484682756;0.5806681726310784;0.17869456663892522;0.6988530688158711;1.2035325884132455;1.0;0.03021951215409513;1.3924492795595895;0.22720939038806473;0.27170834588731546;0.28184098718749395;0.5032963132777144;5
frozenset({'TV', 'Alta_Escol', 'Alta_Renda', 'Urbano'});frozenset({'Internet'});0.16787540126025444;0.8022430943605596;0.16201006618317282;0.9650613786591122;1.2029537997186868;1.0;0.02733318480912572;5.660123326274771;0.2027495401216108;0.20048060418812216;0.8233254043497753;0.5835038652422173;5
frozenset({'TV', 'Alta_Escol', 'Urbano', 'Radio'});frozenset({'Celular_Net'});0.12658027186620696;0.7182657630880197;0.10930131177426386;0.8634940513462742;1.2021929705153684;1.0;0.01838303621039372;2.0638971392129926;0.1925612388428304;0.14859913793103446;0.5154797295851086;0.5078339821948762;5
frozenset({'Celular_Net', 'Radio'});frozenset({'Urbano', 'Internet'});0.2417072880751397;0.6462568858241192;0.18765109182419848;0.7763567797999673;1.2013129714044628;1.0;0.03144609255176545;1.5817296578876083;0.22099309830552039;0.26795314356855865;0.36778071081028174;0.5333614401238139;4
frozenset({'TV', 'Alta_Escol', 'Radio'});frozenset({'Urbano', 'Internet'});0.15095311695002575;0.6462568858241192;0.11714817897198114;0.7760567077973222;1.2008486483013325;1.0;0.019593687706413426;1.5796102249659203;0.1969921715911032;0.17226107226107226;0.3669324342202364;0.4786642771218168;5
frozenset({'TV', 'Alta_Renda', 'Alta_Escol'});frozenset({'Internet'});0.1848373162128958;0.8022430943605596;0.17798121507549639;0.9629073756432247;1.2002688242654491;1.0;0.029696754563561606;5.331434727759249;0.20468712772480205;0.21997452978056428;0.8124332283778535;0.5923809219272291;4
